,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
96,1.0,1.0,52.35567,4.93175,4.0,1.5,4.0,0.0,200.0,7.0,14,7.0,7.0,14,14.0,7.0,14.0,0.0,7.0,15,15,7.0,0.0,0.0,4.83,4.71,5.0,5.0,4.86,4.86,4.86,1.0,1.0,0.0,0.0,0.05
97,1.0,1.0,52.34788,4.8506,5.0,1.5,4.0,0.0,200.0,2.0,21,2.0,2.0,21,21.0,2.0,21.0,1.0,1.0,1,1,28.0,7.0,3.0,4.92,4.89,4.71,4.93,5.0,4.57,4.61,1.0,1.0,0.0,0.0,0.19
98,1.0,1.0,52.37621,4.87075,2.0,1.0,1.0,1.0,151.0,1.0,365,1.0,1.0,365,365.0,1.0,365.0,3.0,9.0,14,257,33.3,8.4,0.7,4.77,4.8,4.85,4.88,4.85,4.69,4.6,1.0,0.0,1.0,0.0,3.85
99,2.0,2.0,52.381996,4.888583,2.0,1.0,0.0,1.0,129.0,1.0,10,1.0,5.0,10,1125.0,1.3,1117.2,9.0,34.0,64,64,33.3,81.0,6.0,4.75,4.84,4.77,4.95,4.93,4.91,4.67,2.0,0.0,2.0,0.0,6.15
100,12.0,16.0,52.41016,4.96369,2.0,1.0,1.0,1.0,87.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,0,33.3,0.0,0.0,4.86,4.81,4.81,4.91,4.9,4.78,4.79,9.0,1.0,0.3,0.0,2.89
101,1.0,1.0,52.3884,4.87148,2.0,1.0,1.0,1.0,235.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,16.0,45.0,75,76,32.0,3.0,1.0,4.97,4.88,4.94,4.97,5.0,4.75,4.66,1.0,1.0,0.0,0.0,0.22
102,1.0,1.0,52.36247,4.86534,4.0,3.0,3.0,2.0,450.0,3.0,21,3.0,3.0,21,21.0,3.0,21.0,1.0,10.0,20,20,31.0,5.0,0.0,5.0,4.93,4.93,4.97,5.0,4.97,4.9,1.0,1.0,0.0,0.0,0.22
103,2.0,2.0,52.381996,4.888583,2.0,1.0,0.0,1.0,131.0,1.0,10,1.0,5.0,10,1125.0,1.3,1106.8,9.0,31.0,61,61,33.3,68.0,4.0,4.86,4.91,4.85,4.97,4.97,4.93,4.73,2.0,0.0,2.0,0.0,4.27
104,1.0,1.0,52.35094,4.88552,5.0,1.0,3.0,1.0,131.0,7.0,30,7.0,7.0,30,30.0,7.0,30.0,0.0,2.0,4,4,14.0,0.0,0.0,5.0,4.93,4.71,4.86,4.92,4.93,4.86,1.0,1.0,0.0,0.0,0.1
105,1.0,1.0,52.34918,4.89197,2.0,1.0,1.0,1.0,131.0,4.0,10,1.0,4.0,10,10.0,4.0,10.0,0.0,0.0,0,0,92.0,2.0,0.0,4.82,4.8,4.65,4.88,4.85,4.86,4.63,1.0,1.0,0.0,0.0,0.64
106,1.0,1.0,52.38388,4.86562,4.0,1.0,0.0,3.0,109.0,3.4,360,3.1,3.9,360,360.0,3.6,360.0,0.0,0.0,0,160,148.0,0.0,0.0,4.88,4.79,4.86,4.95,4.93,4.79,4.74,1.0,1.0,0.0,0.0,1.03
107,1.0,1.0,52.346999734171334,4.891685356600203,4.0,1.5,2.0,4.0,153.0,4.0,17,4.0,4.0,17,17.0,4.0,17.0,0.0,5.0,9,147,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.77
108,1.0,1.0,52.32237,4.86024,4.0,1.5,4.0,4.0,153.0,6.0,28,6.0,6.0,28,28.0,6.0,28.0,0.0,0.0,0,0,18.0,0.0,0.0,4.94,4.89,4.78,4.94,5.0,4.78,4.72,1.0,1.0,0.0,0.0,0.22
109,2.0,2.0,52.37167,4.8948,2.0,1.0,1.0,1.0,161.0,1.0,1125,1.0,2.0,1125,1125.0,2.0,1125.0,1.0,6.0,9,166,33.3,8.4,6.0,4.88,4.86,4.91,4.95,4.95,4.94,4.8,2.0,0.0,0.0,0.0,6.48
110,2.0,2.0,52.37098,4.89434,2.0,1.0,1.0,1.0,164.0,1.0,1125,1.0,2.0,1125,1125.0,2.0,1125.0,0.0,5.0,6,179,33.3,8.4,0.7,4.9,4.87,4.93,4.96,4.97,4.96,4.8,2.0,0.0,0.0,0.0,5.87
111,1.0,1.0,52.3551,4.93262,6.0,3.0,4.0,6.0,395.0,7.0,30,5.0,7.0,30,30.0,7.0,30.0,0.0,3.0,3,3,40.0,1.0,0.0,4.83,4.73,4.28,4.9,4.93,4.83,4.8,1.0,1.0,0.0,0.0,0.29
112,2.0,3.0,52.38537,4.90241,2.0,1.5,1.0,3.0,87.0,30.0,180,30.0,30.0,180,180.0,30.0,180.0,0.0,0.0,4,279,62.0,0.0,0.0,4.33,4.08,4.23,4.57,4.6,4.61,4.25,2.0,2.0,0.0,0.0,0.43
113,1.0,1.0,52.41878,4.89397,2.0,1.5,1.0,1.0,166.0,5.0,120,5.0,5.0,120,120.0,5.0,120.0,21.0,47.0,66,341,40.0,11.0,0.0,4.98,4.9,4.92,4.97,5.0,4.9,4.85,1.0,1.0,0.0,0.0,0.3
114,2.1,113.0,52.367889404296875,4.903494834899902,2.0,1.5,1.0,1.0,166.0,3.0,3,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,0,0,56.0,2.0,0.0,4.95,4.96,4.89,4.98,5.0,4.96,4.75,1.0,1.0,0.0,0.0,0.46
115,1.0,1.0,52.34557,4.8962,2.0,1.0,1.0,1.0,108.0,1.0,14,1.0,1.0,14,14.0,1.0,14.0,7.0,28.0,56,56,33.3,69.0,5.0,4.69,4.79,4.61,4.91,4.93,4.73,4.54,1.0,0.0,1.0,0.0,5.6
116,2.0,2.0,52.38296,4.83786,2.0,1.0,1.0,2.0,81.0,4.0,25,1.0,4.0,21,1125.0,3.9,1099.2,7.0,24.0,48,319,392.0,37.0,6.0,4.82,4.87,4.88,4.92,4.93,4.51,4.64,2.0,0.0,2.0,0.0,2.75
117,1.0,1.0,52.3737,4.92581,2.0,1.5,1.0,1.0,150.0,14.0,23,14.0,14.0,23,23.0,14.0,23.0,0.0,16.0,46,46,90.0,2.0,1.0,4.74,4.8,4.55,4.86,4.85,4.64,4.57,1.0,1.0,0.0,0.0,0.67
118,3.0,3.0,52.35925,4.8514,2.0,1.0,2.0,3.0,95.0,1.0,4,1.0,1.0,4,4.0,1.0,4.0,0.0,0.0,0,0,11.0,0.0,0.0,4.73,4.55,5.0,4.82,4.9,4.55,4.64,3.0,2.0,1.0,0.0,0.09
119,1.0,1.0,52.36158,4.97639,4.0,1.0,2.0,3.0,275.0,7.0,21,3.0,7.0,21,21.0,7.0,21.0,3.0,22.0,29,260,25.0,4.0,0.0,4.8,4.92,4.8,4.96,4.75,4.64,4.8,1.0,1.0,0.0,0.0,0.18
120,1.0,1.0,52.37455544434648,4.839840069484753,4.0,1.5,2.0,3.0,250.0,2.0,7,2.0,2.0,7,7.0,2.0,7.0,0.0,0.0,0,7,0.0,0.0,0.0,4.8,4.92,4.8,4.96,4.75,4.64,4.8,1.0,1.0,0.0,0.0,0.18
121,1.0,2.0,52.36706,4.86465,2.0,1.5,1.0,3.0,250.0,3.0,365,3.0,3.0,365,365.0,3.0,365.0,0.0,0.0,0,0,60.0,1.0,0.0,4.8,4.83,4.8,4.88,4.9,4.73,4.71,1.0,1.0,0.0,0.0,0.42
122,2.0,2.0,52.37449,4.84762,4.0,1.5,2.0,3.0,250.0,5.0,40,5.0,5.0,40,40.0,5.0,40.0,0.0,0.0,0,0,85.0,0.0,0.0,4.87,4.89,4.79,4.95,4.95,4.63,4.79,2.0,1.0,1.0,0.0,0.6
123,1.0,1.0,52.35537,4.89477,2.0,1.0,1.0,1.0,193.0,3.0,10,3.0,3.0,10,10.0,3.0,10.0,14.0,20.0,20,20,248.0,20.0,2.0,4.89,4.94,4.89,4.96,4.96,4.93,4.69,1.0,0.0,1.0,0.0,2.42
124,1.0,1.0,52.36462,4.86824,2.0,1.0,1.0,1.0,130.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,4,5,168.0,7.0,0.0,4.71,4.82,4.64,4.77,4.83,4.65,4.61,1.0,1.0,0.0,0.0,1.21
125,1.0,1.0,52.37752,4.87086,2.0,1.0,1.0,2.0,79.0,2.0,180,2.0,2.0,180,180.0,2.0,180.0,3.0,6.0,7,111,227.0,21.0,1.0,4.75,4.61,4.48,4.94,4.88,4.75,4.61,1.0,0.0,1.0,0.0,1.6
126,1.0,1.0,52.36112,4.89632,4.0,1.0,4.0,5.0,514.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,3.0,15.0,23,33,142.0,7.0,0.0,4.89,4.91,4.7,4.95,4.97,4.94,4.75,1.0,1.0,0.0,0.0,1.01
127,1.0,1.0,52.35258865356445,4.894248962402344,2.0,1.0,1.0,1.0,226.0,2.0,14,2.0,2.0,14,14.0,2.0,14.0,1.0,1.0,1,131,62.0,0.0,0.0,4.98,4.98,4.98,4.95,4.97,4.93,4.84,1.0,1.0,0.0,0.0,0.44
128,1.0,1.0,52.38079,4.88536,2.0,1.0,1.0,1.0,200.0,2.0,8,6.0,6.0,8,8.0,6.0,8.0,1.0,1.0,1,131,102.0,4.0,0.0,4.7,4.76,4.18,4.92,4.88,4.9,4.55,1.0,1.0,0.0,0.0,0.72
129,2.0,2.0,52.36052,4.89568,2.0,1.0,1.0,1.0,154.0,3.0,14,3.0,4.0,1125,1125.0,3.6,1125.0,2.0,19.0,44,53,165.0,27.0,4.0,4.64,4.74,4.59,4.81,4.75,4.83,4.49,2.0,0.0,2.0,0.0,1.89
130,2.0,2.0,52.3731,4.86859,2.0,1.0,1.0,0.0,115.0,3.0,90,3.0,3.0,90,90.0,3.0,90.0,10.0,11.0,11,11,33.3,28.0,6.0,4.74,4.83,4.78,4.89,4.86,4.74,4.64,1.0,0.0,1.0,0.0,3.16
131,1.0,1.0,52.37098,4.9227,4.0,1.0,2.0,0.0,115.0,5.0,30,5.0,5.0,30,30.0,5.0,30.0,0.0,0.0,0,0,14.0,2.0,0.0,5.0,4.93,4.86,4.86,5.0,4.86,4.86,1.0,1.0,0.0,0.0,0.1
132,1.0,3.0,52.36256,4.9108,1.0,1.0,4.0,1.0,99.0,3.0,90,3.0,3.0,90,90.0,3.0,90.0,0.0,0.0,0,0,77.0,0.0,0.0,4.8,4.82,4.87,4.89,4.95,4.74,4.54,1.0,0.0,1.0,0.0,0.54
133,3.0,3.0,52.37654,4.87003,4.0,2.0,3.0,3.0,690.0,2.0,1125,1.0,3.0,1125,1125.0,2.3,1125.0,4.0,7.0,8,206,72.0,18.0,4.0,4.82,4.82,4.75,4.87,4.92,4.8,4.54,3.0,1.0,2.0,0.0,0.52
134,3.0,3.0,52.36131,4.8519,1.0,1.0,2.0,1.0,60.0,2.0,5,2.0,2.0,5,5.0,2.0,5.0,0.0,0.0,0,2,40.0,0.0,0.0,4.68,4.76,4.92,4.89,4.76,4.62,4.63,3.0,2.0,1.0,0.0,0.31
135,1.0,5.0,52.35206604003906,4.915624141693115,4.0,1.0,2.0,1.0,60.0,1.0,1125,1.0,2.0,1125,1125.0,1.0,1125.0,1.0,1.0,1,1,27.0,13.0,3.0,4.67,4.76,4.73,4.76,4.88,4.56,4.56,1.0,1.0,0.0,0.0,0.19
136,1.0,2.0,52.34829,4.91047,4.0,1.5,2.0,2.0,350.0,4.0,90,4.0,4.0,90,90.0,4.0,90.0,0.0,0.0,0,111,81.0,6.0,1.0,4.87,4.99,4.93,4.93,4.91,4.74,4.69,1.0,1.0,0.0,0.0,0.58
137,2.0,2.0,52.37266,4.90456,4.0,1.0,1.0,3.0,370.0,4.0,250,2.0,4.0,250,250.0,3.9,250.0,2.0,6.0,23,183,33.3,50.0,3.0,4.94,4.95,4.96,4.98,4.96,4.97,4.79,1.0,1.0,0.0,0.0,3.08
138,1.0,1.0,52.37066,4.87405,2.0,1.5,1.0,2.0,142.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,3.0,9.0,14,189,302.0,62.0,6.0,4.93,4.95,4.94,4.94,4.97,4.92,4.86,1.0,0.0,1.0,0.0,2.31
139,1.0,2.0,52.36827,4.87107,4.0,1.5,1.0,2.0,142.0,6.0,60,6.0,6.0,60,60.0,6.0,60.0,0.0,0.0,0,0,39.0,0.0,0.0,4.74,4.64,4.51,4.85,4.87,4.74,4.54,1.0,1.0,0.0,0.0,0.28
140,1.0,1.0,52.36754,4.88733,4.0,1.5,1.0,2.0,142.0,3.0,60,3.0,3.0,60,60.0,3.0,60.0,0.0,0.0,0,0,106.0,0.0,0.0,4.94,4.95,4.92,4.96,4.98,5.0,4.58,1.0,1.0,0.0,0.0,0.76
141,3.0,3.0,52.36115,4.85209,5.0,1.0,3.0,4.0,300.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,3.0,3.0,3,4,13.0,3.0,0.0,4.85,5.0,4.85,5.0,4.92,5.0,4.62,3.0,2.0,1.0,0.0,0.11
142,2.0,2.0,52.40164,4.95106,1.0,1.0,1.0,1.0,65.0,3.0,365,3.0,3.0,1125,1125.0,3.0,1125.0,1.0,6.0,24,289,328.0,37.0,0.0,4.75,4.82,4.9,4.82,4.92,4.43,4.66,2.0,0.0,2.0,0.0,2.32
143,1.0,4.0,52.38855,4.88521,2.0,2.0,1.0,0.0,327.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,1.0,1.0,1,218,83.0,6.0,1.0,4.83,4.93,4.89,4.93,4.93,4.85,4.76,1.0,1.0,0.0,0.0,0.63
144,3.0,3.0,52.37824,4.86826,2.0,1.5,1.0,1.0,116.0,2.0,730,2.0,2.0,730,730.0,2.0,730.0,2.0,2.0,2,2,375.0,39.0,2.0,4.82,4.81,4.85,4.88,4.88,4.72,4.69,3.0,1.0,2.0,0.0,2.79
145,1.0,1.0,52.34091,4.84802,4.0,1.5,3.0,1.0,116.0,3.0,35,3.0,3.0,35,35.0,3.0,35.0,0.0,0.0,0,0,10.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,4.56,1.0,1.0,0.0,0.0,0.1
146,2.0,2.0,52.37641,4.88303,2.0,1.0,1.0,1.0,154.0,1.0,5,1.0,1.0,5,5.0,1.0,5.0,1.0,2.0,5,124,33.3,8.4,6.0,4.9,4.88,4.91,4.93,4.92,4.97,4.79,2.0,0.0,2.0,0.0,6.77
147,2.0,2.0,52.34985,4.83578,2.0,1.0,1.0,1.0,83.0,2.0,8,2.0,2.0,8,8.0,2.0,8.0,5.0,16.0,41,301,313.0,53.0,2.0,4.62,4.64,4.9,4.76,4.81,4.4,4.44,2.0,0.0,2.0,0.0,2.31
148,1.0,3.0,52.37026,4.89931,2.0,1.0,1.0,1.0,155.0,2.0,31,2.0,3.0,31,31.0,2.3,31.0,7.0,34.0,64,334,33.3,53.0,5.0,4.59,4.52,4.6,4.75,4.79,4.93,4.49,1.0,0.0,1.0,0.0,3.58
149,1.0,1.0,52.35982,4.85635,2.0,1.0,1.0,1.0,155.0,3.0,7,3.0,3.0,7,7.0,3.0,7.0,0.0,0.0,0,0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.0,1.0,0.0,0.0,0.03
150,1.0,1.0,52.36855,4.90766,2.0,1.0,1.0,1.0,155.0,2.0,15,2.0,2.0,15,15.0,2.0,15.0,0.0,0.0,0,0,36.0,2.0,0.0,4.89,4.89,4.81,4.89,4.89,4.92,4.67,1.0,1.0,0.0,0.0,0.28
151,1.0,2.0,52.36856,4.89896,4.0,1.0,2.0,2.0,250.0,2.0,1124,1.0,2.0,1125,1125.0,2.0,1125.0,1.0,1.0,2,43,33.3,85.0,0.7,4.78,4.71,4.64,4.87,4.87,4.95,4.62,1.0,1.0,0.0,0.0,1.0
152,1.0,1.0,52.368637074100214,4.899095646157325,2.0,1.0,1.0,1.0,234.0,1.0,1125,1.0,1.0,1125,1125.0,1.0,1125.0,5.0,12.0,18,248,391.0,41.0,1.0,4.76,4.83,4.64,4.86,4.73,4.93,4.61,1.0,0.0,1.0,0.0,2.84
153,1.0,1.0,52.36087,4.87017,4.0,1.0,3.0,4.0,395.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,0.0,23,23,15.0,0.0,0.0,4.93,4.8,4.87,5.0,5.0,4.86,4.64,1.0,1.0,0.0,0.0,0.14
154,1.0,1.0,52.36884,4.86127,4.0,1.0,2.0,0.0,150.0,4.0,14,4.0,4.0,14,14.0,4.0,14.0,0.0,0.0,0,130,18.0,0.0,0.0,4.83,4.83,4.67,4.94,5.0,4.67,4.5,1.0,1.0,0.0,0.0,0.13
155,1.0,2.0,52.35205,4.90267,2.0,1.0,2.0,0.0,150.0,3.0,1124,3.0,3.0,1124,1124.0,3.0,1124.0,0.0,0.0,0,0,100.0,5.0,0.0,4.56,4.65,4.4,4.69,4.72,4.78,4.39,1.0,1.0,0.0,0.0,0.75
156,1.0,1.0,52.36476,4.90925,2.0,1.0,1.0,1.0,162.0,1.0,30,1.0,1.0,30,30.0,1.0,30.0,0.0,0.0,2,165,33.3,8.4,0.7,4.94,4.93,4.96,4.97,4.97,4.92,4.81,1.0,0.0,1.0,0.0,1.0
157,1.0,5.0,52.34725,4.89341,6.0,1.0,2.0,1.0,162.0,6.0,21,6.0,6.0,21,21.0,6.0,21.0,0.0,0.0,0,0,18.0,1.0,0.0,4.94,5.0,4.94,5.0,5.0,4.78,4.78,1.0,1.0,0.0,0.0,0.13
158,1.0,1.0,52.35323,4.85421,2.0,1.5,1.0,1.0,169.0,5.0,30,5.0,6.0,30,30.0,5.0,30.0,20.0,34.0,34,34,79.0,10.0,3.0,4.79,4.8,4.67,4.87,4.95,4.8,4.69,1.0,1.0,0.0,0.0,0.58
159,1.0,1.0,52.37216,4.87172,2.0,1.5,1.0,1.0,169.0,3.0,30,3.0,3.0,30,30.0,3.0,30.0,0.0,0.0,0,0,42.0,2.0,0.0,4.95,4.98,4.93,4.93,4.9,4.79,4.71,1.0,1.0,0.0,0.0,0.31
160,1.0,2.0,52.36123,4.89619,2.0,1.5,1.0,2.0,129.0,6.0,60,1.0,6.0,60,60.0,5.9,60.0,4.0,6.0,14,62,28.0,10.0,0.0,4.82,4.96,4.89,4.93,4.96,5.0,4.68,1.0,1.0,0.0,0.0,0.22
161,1.0,1.0,52.37272,4.90418,2.0,1.5,1.0,2.0,137.0,3.0,28,3.0,3.0,28,28.0,3.0,28.0,2.0,3.0,3,134,380.0,37.0,4.0,4.9,4.94,4.92,4.98,4.94,4.96,4.82,1.0,0.0,1.0,0.0,2.73
162,1.0,3.0,52.36899,4.91607,4.0,1.5,3.0,2.0,137.0,5.0,13,4.0,4.0,13,13.0,4.0,13.0,2.0,8.0,11,11,22.0,3.0,0.0,4.95,4.82,4.5,4.95,4.95,4.91,4.95,1.0,1.0,0.0,0.0,0.16
163,1.0,1.0,52.35332,4.88739,2.0,1.0,2.0,1.0,279.0,2.0,1125,2.0,5.0,1125,1125.0,2.1,1125.0,0.0,0.0,8,8,22.0,1.0,0.0,4.9,4.95,4.95,4.9,5.0,4.86,4.81,1.0,1.0,0.0,0.0,0.16
164,1.0,1.0,52.3607,4.85991,4.0,1.0,3.0,6.0,150.0,3.0,7,3.0,4.0,7,7.0,3.0,7.0,1.0,11.0,12,12,54.0,4.0,0.0,4.74,4.89,4.76,4.83,4.83,4.85,4.65,1.0,1.0,0.0,0.0,0.4
165,3.0,4.0,52.34025,4.8466,4.0,1.5,2.0,2.0,215.0,1.0,30,1.0,1.0,1125,1125.0,1.0,1125.0,1.0,3.0,5,170,33.3,8.4,0.7,4.76,4.7,4.87,4.85,4.81,4.52,4.57,2.0,2.0,0.0,0.0,7.31
166,1.0,1.0,52.35327,4.88703,4.0,1.5,2.0,2.0,215.0,30.0,60,30.0,30.0,60,60.0,30.0,60.0,0.0,0.0,0,0,70.0,0.0,0.0,4.81,4.86,4.65,4.78,4.87,4.78,4.69,1.0,1.0,0.0,0.0,0.5
167,1.0,1.0,52.38139,4.88541,2.0,1.5,1.0,2.0,215.0,3.4,365,3.1,3.9,365,365.0,3.6,365.0,23.0,25.0,55,330,83.0,1.0,0.0,4.9,4.88,4.7,4.91,4.96,4.96,4.71,1.0,1.0,0.0,0.0,0.6
168,1.0,1.0,52.35584,4.87401,4.0,1.0,1.0,3.0,164.0,4.0,35,2.0,4.0,35,35.0,4.0,35.0,8.0,9.0,14,150,230.0,39.0,4.0,4.95,4.94,4.96,4.98,4.98,4.95,4.82,1.0,0.0,1.0,0.0,2.27
169,2.0,3.0,52.4114,4.9069,2.0,1.0,1.0,1.0,90.0,2.0,1125,2.0,3.0,1125,1125.0,2.1,1125.0,11.0,41.0,68,91,5.0,0.0,0.0,5.0,4.8,5.0,5.0,5.0,4.8,4.8,2.0,0.0,2.0,0.0,0.04
170,1.0,1.0,52.3719,4.86534,2.0,1.0,1.0,1.0,90.0,4.0,30,2.0,4.0,1125,1125.0,3.6,1125.0,0.0,0.0,0,0,35.0,0.0,0.0,4.63,4.91,4.65,4.85,4.82,4.71,4.65,1.0,1.0,0.0,0.0,0.26
171,2.0,4.0,52.361362,4.890488,2.0,1.0,1.0,1.0,195.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,2.0,13.0,18,167,77.0,7.0,0.0,4.99,4.96,4.96,4.97,5.0,4.97,4.91,2.0,0.0,2.0,0.0,0.8
172,3.0,4.0,52.4,4.88851,2.0,1.5,1.0,2.0,108.0,2.0,60,2.0,3.0,1125,1125.0,2.1,1125.0,10.0,29.0,44,59,336.0,3.0,0.0,4.57,4.61,4.56,4.72,4.83,4.16,4.48,3.0,0.0,1.0,0.0,2.48
173,2.0,3.0,52.36276624047198,4.90809768557229,6.0,2.0,1.5,5.0,459.0,4.0,360,1.0,5.0,360,360.0,4.1,360.0,0.0,3.0,11,236,30.0,1.0,0.0,4.82,4.77,4.67,4.83,4.97,4.83,4.43,2.0,2.0,0.0,0.0,0.23
174,2.0,4.0,52.36136245727539,4.890488147735596,2.0,1.5,0.0,1.0,245.0,2.0,1125,2.0,2.0,1125,1125.0,2.0,1125.0,4.0,11.0,12,178,73.0,9.0,0.0,4.99,4.96,5.0,4.99,5.0,4.96,4.86,2.0,0.0,2.0,0.0,0.54
175,1.0,1.0,52.3418,4.91066,2.0,1.5,1.0,1.0,119.0,5.0,1125,5.0,5.0,1125,1125.0,5.0,1125.0,6.0,11.0,19,264,33.3,26.0,3.0,4.71,4.78,4.75,4.92,4.92,4.5,4.64,1.0,0.0,1.0,0.0,4.3
176,1.0,1.0,52.343079,4.788886,2.0,1.0,1.0,1.0,160.0,2.0,80,2.0,2.0,1125,1125.0,2.0,1125.0,7.0,11.0,14,179,33.3,56.0,5.0,4.93,4.93,4.92,4.97,4.95,4.66,4.8,1.0,0.0,1.0,0.0,4.18
177,2.0,2.0,52.35637,4.85373,4.0,2.0,2.0,2.0,445.0,2.0,30,2.0,2.0,30,30.0,2.0,30.0,1.0,1.0,8,259,51.0,3.0,1.0,4.9,4.84,4.92,4.8,4.92,4.78,4.76,1.0,1.0,0.0,0.0,0.37
178,1.0,1.0,52.37342,4.8693,2.0,1.0,1.0,1.0,375.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,10.0,40,315,42.0,7.0,0.0,4.93,4.83,4.69,5.0,4.95,4.98,4.76,1.0,1.0,0.0,0.0,0.31
179,1.0,1.0,52.36997595854369,4.856519718051397,2.0,1.5,1.0,1.0,120.0,3.0,1125,3.0,3.0,1125,1125.0,3.0,1125.0,0.0,3.0,3,3,94.0,4.0,0.0,4.9,4.88,4.85,4.89,4.91,4.73,4.73,1.0,1.0,0.0,0.0,0.69
180,2.0,3.0,52.33229,4.87431,2.0,1.0,1.0,1.0,99.0,2.0,60,2.0,2.0,1125,1125.0,2.0,1125.0,13.0,30.0,60,331,33.3,36.0,3.0,4.41,4.55,4.76,4.58,4.51,4.42,4.31,2.0,0.0,2.0,0.0,3.01
181,1.0,1.0,52.379,4.87909,4.0,1.5,2.0,2.0,300.0,5.0,30,5.0,5.0,30,30.0,5.0,30.0,0.0,8.0,30,35,77.0,8.0,0.0,4.67,4.8,4.59,4.89,4.93,4.92,4.75,1.0,1.0,0.0,0.0,0.57
182,1.0,1.0,52.35864,4.87632,4.0,1.5,4.0,2.0,300.0,5.0,30,3.0,5.0,30,30.0,5.0,30.0,3.0,4.0,4,4,69.0,7.0,1.0,4.97,4.99,4.85,4.97,4.99,4.97,4.84,1.0,1.0,0.0,0.0,0.5
183,1.0,1.0,52.35448,4.93366,4.0,1.0,1.0,2.0,137.0,2.0,365,2.0,2.0,1125,1125.0,2.0,1125.0,4.0,10.0,13,196,206.0,36.0,5.0,4.91,4.92,4.97,4.98,4.96,4.78,4.74,1.0,1.0,0.0,0.0,1.93
184,2.0,3.0,52.4129,4.90837,2.0,1.0,1.0,1.0,90.0,2.0,365,2.0,3.0,365,365.0,2.1,365.0,9.0,39.0,65,88,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,4.67,2.0,0.0,2.0,0.0,0.02
185,1.0,1.0,52.3395,4.84898,4.0,1.0,1.0,1.0,149.0,2.0,365,2.0,2.0,365,365.0,2.0,365.0,1.0,2.0,4,206,33.3,62.0,6.0,4.81,4.85,4.85,4.93,4.91,4.64,4.69,1.0,1.0,0.0,0.0,3.31
186,1.0,1.0,52.3709,4.85301,2.0,1.0,1.0,1.0,174.0,3.0,14,3.0,3.0,14,14.0,3.0,14.0,0.0,0.0,0,34,94.0,8.0,1.0,4.9,4.94,4.9,4.99,5.0,4.74,4.75,1.0,1.0,0.0,0.0,0.69
187,1.0,2.0,52.356197,4.991435,4.0,1.5,2.0,2.0,282.0,3.0,30,2.0,7.0,30,30.0,3.1,30.0,4.0,9.0,23,36,129.0,43.0,4.0,4.91,4.84,4.92,4.98,4.99,4.9,4.73,1.0,0.0,1.0,0.0,1.05
188,1.0,2.0,52.4016,4.89785,2.9,2.0,1.5,1.5,668.0,2.0,1125,1.0,2.0,1125,1125.0,2.0,1125.0,0.0,0.0,0,141,159.0,15.0,0.0,4.75,4.75,4.82,4.74,4.84,4.36,4.61,1.0,0.0,1.0,0.0,1.18
189,1.0,1.0,52.3624,4.86575,4.0,1.0,3.0,3.0,195.0,4.0,14,1.0,4.0,14,14.0,3.9,14.0,0.0,2.0,2,5,82.0,5.0,0.0,4.64,4.74,4.19,4.77,4.54,4.75,4.43,1.0,1.0,0.0,0.0,0.6
190,1.0,1.0,52.37991,4.87414,2.0,1.5,1.0,1.0,112.0,3.0,34,3.0,3.0,34,34.0,3.0,34.0,4.0,7.0,7,207,33.3,33.0,0.0,4.81,4.88,4.86,4.89,4.9,4.75,4.7,1.0,0.0,1.0,0.0,3.27
191,2.0,2.0,52.35595,4.79661,2.0,1.0,1.0,0.0,100.0,2.0,365,1.0,2.0,365,365.0,2.0,365.0,5.0,8.0,14,231,303.0,52.0,5.0,4.89,4.89,4.85,4.88,4.93,4.52,4.83,2.0,0.0,2.0,0.0,2.31
